Time,Height0,Year,MHeight1,MHeight2,FitCoefficients,lati,longi,MHeight3
1986-08-13 23:52:29.671478080,1.52,,,,,43.4,-2.6,1.87
1986-08-15 20:05:13.441448256,2.19,,,,,43.4,-2.5,2.89
1986-08-16 16:57:28.308354752,1.45,,,,,43.4,-2.4,2.19
1986-08-19 06:13:41.863180864,1.45,,,,,43.4,-2.3,1.69
1986-08-19 17:07:00.739374464,1.19,,,,,43.4,-2.2,1.67
1986-08-20 16:36:16.219429568,1.52,,,,,43.4,-2.1,1.66
1986-08-21 22:13:48.296925888,2.79,,,,,43.4,-2.0,2.25
1986-08-22 22:56:47.235098496,1.67,,,,,43.4,-1.9,2.83
1986-08-23 16:44:53.676340672,1.86,,,,,43.4,-1.8,2.84
1986-08-24 22:21:19.968801600,1.43,,,,,43.4,-1.7,3.09
1986-08-26 08:46:25.458705088,4.96,,,,,43.4,-1.6,1.11
1986-08-27 19:12:32.541345472,1.82,,,,,43.5,-11.0,2.7
1986-08-29 01:13:52.796874752,1.32,,,,,43.5,-10.9,2.81
1986-08-30 18:36:11.450015424,0.81,,,,,43.5,-10.8,2.75
1986-09-02 18:18:18.933145664,1.9,,,,,43.5,-10.7,2.77
1986-09-04 18:55:54.401388928,1.9,,,,,43.5,-10.6,2.55
1986-09-06 07:33:57.348828800,2.24,,,,,43.5,-10.5,2.61
1986-09-08 10:29:40.446289536,1.66,,,,,43.5,-10.4,2.76
1986-09-08 18:36:52.085598912,1.76,,,,,43.5,-10.3,2.73
1986-09-09 18:05:54.249999616,0.85,,,,,43.5,-10.2,2.72
1986-09-10 23:29:43.083902208,1.49,,,,,43.5,-10.1,2.76
1986-09-11 18:45:22.723505088,1.92,,,,,43.5,-10.0,2.7
1986-09-12 18:14:40.717391936,1.38,,,,,43.5,-9.9,2.78
1986-09-13 23:40:35.406110400,3.03,,,,,43.5,-9.8,2.59
1986-09-14 18:53:24.186458816,2.12,,,,,43.5,-9.7,2.61
1986-09-15 18:23:16.511159616,2.08,,,,,43.5,-9.6,2.65
1986-09-16 23:34:56.360389056,2.28,,,,,43.5,-9.5,2.69
1986-09-17 19:02:13.827258112,1.2,,,,,43.5,-9.4,2.74
1986-09-20 11:04:03.867187264,2.32,,,,,43.5,-9.3,2.86
1986-09-21 10:36:34.827354688,0.84,,,,,43.5,-9.2,2.62
1986-11-09 23:32:27.374374528,5.47,,,,,43.5,-9.1,2.65
1986-11-10 23:04:51.110417280,4.81,,,,,43.5,-9.0,2.63
1986-11-13 18:18:16.456348992,5.2,,,,,43.5,-8.9,2.58
1986-11-14 15:34:40.684244544,2.01,,,,,43.5,-8.8,2.44
1986-11-16 15:11:58.835937024,5.68,,,,,43.5,-8.7,2.7
1986-11-20 14:48:16.234374464,1.01,,,,,43.5,-8.6,2.39
1986-12-03 00:59:27.998424512,1.58,,,,,43.5,-8.5,3.26
1986-12-06 01:06:30.692054528,3.1,,,,,43.5,-8.4,2.31
1986-12-08 01:43:38.233263616,5.65,,,,,43.5,-8.3,1.91
1986-12-09 01:14:08.225307840,4.87,,,,,43.5,-8.2,1.51
1986-12-17 02:05:41.013045440,8.26,,,,,43.5,-5.4,1.96
1986-12-18 01:36:51.286599104,4.35,,,,,43.5,-5.3,2.58
1986-12-19 01:06:10.307698624,1.84,,,,,43.5,-5.2,2.12
1986-12-20 02:12:03.754225920,5.26,,,,,43.5,-5.1,1.87
1986-12-21 01:43:58.626201920,2.92,,,,,43.5,-5.0,2.44
1986-12-22 02:49:11.466307904,2.37,,,,,43.5,-4.9,1.75
1986-12-23 02:19:27.794501120,1.88,,,,,43.5,-4.8,1.96
1986-12-25 02:56:11.455496512,1.51,,,,,43.5,-4.7,2.1
1986-12-29 02:34:34.088837824,2.46,,,,,43.5,-4.6,2.07
1986-12-30 02:04:28.676647936,2.05,,,,,43.5,-4.5,1.94
1986-12-30 17:30:18.191028288,4.11,,,,,43.5,-4.4,2.11
1987-01-01 02:43:02.636862272,3.78,,,,,43.5,-4.3,2.4
1987-01-02 02:11:44.204658880,3.97,,,,,43.5,-4.2,2.2
1987-01-04 02:49:35.920303616,3.15,,,,,43.5,-4.1,2.11
1987-01-05 02:18:53.083096896,2.47,,,,,43.5,-4.0,2.29
1987-01-06 03:25:26.894236224,4.52,,,,,43.5,-3.9,1.94
1987-01-07 02:57:02.055499776,2.28,,,,,43.5,-3.8,5.45
1987-01-08 04:01:53.610197824,2.39,,,,,43.5,-3.7,2.05
1987-01-09 03:32:11.539855360,2.48,,,,,43.5,-3.6,2.91
1987-01-11 04:09:16.076789120,2.13,,,,,43.5,-3.5,2.02
1987-01-12 03:39:31.794762368,2.58,,,,,43.5,-3.4,2.7
1987-01-14 04:16:38.165292672,3.72,,,,,43.5,-3.3,1.93
1987-01-15 03:47:25.039844288,2.57,,,,,43.5,-3.2,1.74
1987-01-15 20:23:44.604611648,2.71,,,,,43.5,-3.1,1.94
1987-01-16 22:27:00.467639232,2.4,,,,,43.5,-3.0,1.83
1987-01-18 03:55:38.553013696,3.64,,,,,43.5,-2.9,2.16
1987-01-18 21:19:48.706253184,2.87,,,,,43.5,-2.8,2.15
1987-01-20 04:31:08.882698880,2.07,,,,,43.5,-2.7,1.81
1987-01-21 04:02:45.856585088,3.02,,,,,43.5,-2.6,1.8
1987-01-23 04:38:21.272177408,1.9,,,,,43.5,-2.5,1.95
1987-01-24 04:09:42.250780672,1.38,,,,,43.5,-2.4,1.81
1987-01-25 05:14:41.005022528,2.6,,,,,43.5,-2.3,1.81
1987-01-26 04:45:15.981496640,1.41,,,,,43.5,-2.2,1.86
1987-01-28 05:22:05.308072960,3.33,,,,,43.5,-2.1,1.76
1987-01-29 04:52:07.570422976,2.93,,,,,43.5,-2.0,2.22
1987-01-31 05:29:27.535386368,2.8,,,,,43.5,-1.9,1.96
1987-02-01 05:00:07.096540224,2.26,,,,,43.5,-1.8,1.92
1987-02-02 04:29:58.833706048,1.6,,,,,43.5,-1.7,1.94
1987-02-03 05:36:41.571770944,4.23,,,,,43.5,-1.6,1.99
1987-02-04 01:47:26.976477440,5.4,,,,,43.5,-1.5,7.41
1987-02-04 22:25:53.134387776,1.84,,,,,43.6,-11.0,2.77
1987-02-06 05:43:50.180309888,3.65,,,,,43.6,-10.9,2.84
1987-02-06 23:42:55.010676800,4.09,,,,,43.6,-10.8,2.85
1987-02-07 21:14:24.310482944,2.38,,,,,43.6,-10.7,2.78
1987-02-09 05:50:59.764959552,3.87,,,,,43.6,-10.6,2.61
1987-02-10 02:26:42.593365824,4.03,,,,,43.6,-10.5,2.75
1987-02-11 06:27:23.664291584,5.02,,,,,43.6,-10.4,2.75
1987-02-12 05:57:52.187734528,3.93,,,,,43.6,-10.3,2.55
1987-02-12 21:23:10.394269952,1.98,,,,,43.6,-10.2,2.75
1987-02-14 06:34:45.817708096,3.28,,,,,43.6,-10.1,2.82
1987-02-15 06:05:02.764068480,2.19,,,,,43.6,-10.0,2.61
1987-02-15 21:31:07.869792960,3.26,,,,,43.6,-9.9,2.92
1987-02-17 06:42:16.050369728,3.63,,,,,43.6,-9.8,2.64
1987-02-18 06:13:15.004710784,2.18,,,,,43.6,-9.7,2.61
1987-02-18 23:06:27.388376000,1.81,,,,,43.6,-9.6,2.86
1987-02-20 06:49:18.938038528,1.79,,,,,43.6,-9.5,2.67
1987-02-21 06:21:18.509905088,1.73,,,,,43.6,-9.4,2.7
1987-02-22 05:49:59.692870848,1.21,,,,,43.6,-9.3,2.81
1987-02-23 06:56:35.663178176,2.36,,,,,43.6,-9.2,2.44
1987-02-24 06:27:57.886017408,1.56,,,,,43.6,-9.1,2.64
1987-02-25 05:57:08.172656000,0.54,,,,,43.6,-9.0,2.65
1987-02-27 06:35:00.486067840,2.48,,,,,43.6,-8.9,2.52
1987-03-04 07:18:14.726136320,2.19,,,,,43.6,-8.8,2.34
1987-03-06 07:54:48.883544704,1.71,,,,,43.6,-8.7,2.72
1987-03-07 07:25:55.282584064,4.27,,,,,43.6,-8.6,2.29
1987-03-09 08:02:07.831157888,2.81,,,,,43.6,-8.5,2.56
1987-03-10 04:45:59.480603584,2.57,,,,,43.6,-8.4,2.52
1987-03-11 07:02:46.388494208,1.44,,,,,43.6,-8.3,2.29
1987-03-13 02:45:11.391084160,1.32,,,,,43.6,-8.2,2.71
1987-03-14 07:09:54.672585344,1.79,,,,,43.6,-7.3,1.42
1987-03-16 01:20:12.826993024,3.2,,,,,43.6,-7.2,1.95
1987-03-17 08:52:55.585937152,3.28,,,,,43.6,-7.1,1.84
1987-03-19 01:16:38.409089024,2.47,,,,,43.6,-7.0,2.04
1987-03-21 08:30:48.157954688,1.26,,,,,43.6,-6.9,3.06
1987-03-23 09:07:48.927734912,3.5,,,,,43.6,-6.8,2.36
1987-03-24 08:39:04.767233344,2.08,,,,,43.6,-6.7,1.77
1987-03-25 08:08:13.532119296,1.4,,,,,43.6,-6.6,2.42
1987-03-26 09:14:53.766648000,3.95,,,,,43.6,-6.5,2.17
1987-03-27 00:39:52.108128576,3.72,,,,,43.6,-6.4,2.37
1987-03-28 06:42:44.936616448,3.76,,,,,43.6,-6.3,2.88
1987-03-30 03:06:08.144351808,4.13,,,,,43.6,-6.2,2.13
1987-03-31 08:22:37.938209408,1.77,,,,,43.6,-6.1,2.35
1987-04-02 03:17:37.400502720,2.23,,,,,43.6,-6.0,2.65
1987-04-05 01:01:34.245312832,2.4,,,,,43.6,-5.9,3.05
1987-04-06 10:13:00.125867776,2.58,,,,,43.6,-5.8,1.42
1987-04-07 09:43:02.587673344,1.08,,,,,43.6,-5.7,3.25
1987-04-10 09:51:29.819293440,1.94,,,,,43.6,-5.6,1.99
1987-04-13 06:40:45.128726720,2.88,,,,,43.6,-5.5,2.91
1987-04-16 04:54:36.074844224,4.12,,,,,43.6,-5.4,2.24
1987-04-17 01:29:41.797959680,0.47,,,,,43.6,-5.3,1.82
1987-04-18 10:42:52.702799360,2.47,,,,,43.6,-5.2,2.1
1987-04-19 03:57:03.147134912,2.78,,,,,43.6,-5.1,2.09
1987-04-21 10:50:20.953124800,2.62,,,,,43.6,-5.0,2.2
1987-04-22 10:20:24.938802752,1.73,,,,,43.6,-4.9,2.42
1987-04-24 10:56:04.798344704,1.51,,,,,43.6,-4.8,2.06
1987-04-27 11:04:55.648828224,2.24,,,,,43.6,-4.7,2.06
1987-04-29 11:40:14.053710848,2.49,,,,,43.6,-4.6,2.22
1987-04-30 11:12:08.695312192,2.58,,,,,43.6,-4.5,1.89
1987-05-02 11:47:26.131770816,2.95,,,,,43.6,-4.4,2.09
1987-05-03 11:19:10.256835712,3.24,,,,,43.6,-4.3,2.55
1987-05-05 11:54:31.802508352,1.64,,,,,43.6,-4.2,2.06
1987-05-06 11:26:08.250867008,1.98,,,,,43.6,-4.1,2.14
1987-05-07 12:30:59.213169408,1.72,,,,,43.6,-4.0,2.02
1987-05-08 12:01:21.292996416,1.56,,,,,43.6,-3.9,1.94
1987-05-10 12:38:23.148003456,1.09,,,,,43.6,-3.8,3.0
1987-05-11 12:08:31.273624832,1.09,,,,,43.6,-3.7,2.08
1987-05-13 12:45:21.170759104,2.39,,,,,43.6,-3.6,2.28
1987-05-14 20:07:11.827008960,3.41,,,,,43.6,-3.5,2.07
1987-05-16 12:53:05.907161408,1.53,,,,,43.6,-3.4,1.98
1987-05-17 14:09:12.220196992,2.8,,,,,43.6,-3.3,1.88
1987-05-19 13:00:06.604210816,1.71,,,,,43.6,-3.2,1.89
1987-05-20 12:31:29.301269120,0.9,,,,,43.6,-3.1,1.93
1987-05-21 12:00:40.585937600,3.43,,,,,43.6,-3.0,1.89
1987-05-22 13:07:13.775986304,1.31,,,,,43.6,-2.9,2.01
1987-05-23 12:38:15.261284672,0.88,,,,,43.6,-2.8,2.11
1987-05-25 13:14:13.578780672,1.36,,,,,43.6,-2.7,1.85
1987-05-28 13:21:12.131443456,0.99,,,,,43.6,-2.6,2.23
1987-05-30 13:58:24.438616000,2.15,,,,,43.6,-2.5,1.98
1987-05-31 13:29:24.822544768,1.9,,,,,43.6,-2.4,1.9
1987-06-02 14:57:05.375000448,1.96,,,,,43.6,-2.3,1.85
1987-06-03 13:37:33.407451584,1.97,,,,,43.6,-2.2,1.93
1987-06-04 13:06:16.059062528,0.8,,,,,43.6,-2.1,1.71
1987-06-05 18:24:28.533574208,2.7,,,,,43.6,-2.0,1.98
1987-06-06 13:44:12.313124352,3.37,,,,,43.6,-1.9,1.92
1987-06-07 13:13:22.383524224,1.71,,,,,43.6,-1.8,1.97
1987-06-08 14:19:56.607954624,2.12,,,,,43.6,-1.7,2.15
1987-06-09 13:51:35.277341184,1.46,,,,,43.6,-1.6,1.94
1987-06-10 14:56:23.880952576,1.66,,,,,43.6,-1.5,1.83
1987-06-11 14:26:28.906753856,0.55,,,,,43.7,-11.0,2.89
1987-06-13 15:03:41.590561344,1.3,,,,,43.7,-10.9,2.71
1987-06-14 14:35:49.816965760,1.44,,,,,43.7,-10.8,2.87
1987-06-16 15:11:04.362847296,1.31,,,,,43.7,-10.7,2.82
1987-06-17 14:42:08.124999872,1.02,,,,,43.7,-10.6,2.57
1987-06-18 14:11:41.243751616,2.64,,,,,43.7,-10.5,2.75
1987-06-19 15:18:19.730978368,1.75,,,,,43.7,-10.4,2.74
1987-06-20 14:50:21.574999232,1.94,,,,,43.7,-10.3,2.65
1987-06-21 14:18:45.117190720,0.36,,,,,43.7,-10.2,2.81
1987-06-22 15:25:37.645931712,1.76,,,,,43.7,-10.1,2.75
1987-06-23 14:57:20.548957824,0.8,,,,,43.7,-10.0,2.41
1987-06-25 15:32:44.446852032,1.08,,,,,43.7,-9.9,2.82
1987-06-26 15:04:15.113542848,0.58,,,,,43.7,-9.8,2.54
1987-06-27 16:09:09.015625728,1.71,,,,,43.7,-9.7,2.61
1987-06-28 15:39:33.873326144,1.63,,,,,43.7,-9.6,2.91
1987-06-30 16:16:23.581801536,1.96,,,,,43.7,-9.5,2.66
1987-07-01 15:46:24.290578560,1.85,,,,,43.7,-9.4,2.68
1987-07-03 16:23:52.200568192,1.46,,,,,43.7,-9.3,2.72
1987-07-04 15:55:51.167615232,1.92,,,,,43.7,-9.2,2.58
1987-07-06 19:40:16.692382976,1.29,,,,,43.7,-9.1,2.71
1987-07-07 16:02:57.238406592,1.23,,,,,43.7,-9.0,2.6
1987-07-08 15:31:43.574654400,0.49,,,,,43.7,-8.9,2.58
1987-07-09 16:38:11.050717248,0.9,,,,,43.7,-8.8,2.39
1987-07-10 16:09:57.447716608,0.73,,,,,43.7,-8.7,2.73
1987-07-12 16:46:29.406250752,1.49,,,,,43.7,-8.6,2.34
1987-07-13 16:17:03.773436800,1.46,,,,,43.7,-8.5,2.3
1987-07-14 17:21:49.802082880,0.76,,,,,43.7,-8.4,2.68
1987-07-15 16:52:48.331307136,1.59,,,,,43.7,-8.3,2.47
1987-07-17 17:29:12.182545536,2.67,,,,,43.7,-8.2,2.52
1987-07-18 17:00:16.062500608,2.22,,,,,43.7,-8.1,2.46
1987-07-20 17:36:35.798124800,1.54,,,,,43.7,-8.0,2.42
1987-07-21 17:08:01.048548672,1.06,,,,,43.7,-7.8,2.22
1987-07-22 16:37:09.740624192,1.75,,,,,43.7,-7.6,1.08
1987-07-23 17:43:45.867816128,0.97,,,,,43.7,-7.5,2.12
1987-07-24 17:15:47.618566144,1.86,,,,,43.7,-7.4,2.76
1987-07-26 17:50:54.107840512,0.88,,,,,43.7,-7.3,2.1
1987-07-27 17:22:40.660590592,2.1,,,,,43.7,-7.2,2.01
1987-07-28 16:51:31.697915648,1.37,,,,,43.7,-7.1,2.01
1987-07-29 17:58:04.802805632,1.48,,,,,43.7,-7.0,2.19
1987-07-30 17:29:44.098958016,1.69,,,,,43.7,-6.9,2.18
1987-07-31 18:34:33.101562880,2.44,,,,,43.7,-6.8,1.99
1987-08-01 18:05:03.270416768,1.41,,,,,43.7,-6.7,2.13
1987-08-04 18:12:07.948019712,0.77,,,,,43.7,-6.6,2.13
1987-08-06 18:49:16.616071168,1.11,,,,,43.7,-6.5,2.3
1987-08-07 18:21:16.233074624,3.21,,,,,43.7,-6.4,2.19
1987-08-09 01:32:47.906250304,1.03,,,,,43.7,-6.3,2.12
1987-08-10 18:28:27.457331840,1.86,,,,,43.7,-6.2,2.1
1987-08-16 18:42:26.388020544,1.69,,,,,43.7,-6.1,2.14
1987-08-18 19:17:43.668945216,1.36,,,,,43.7,-6.0,2.46
1987-08-20 19:54:47.626735168,1.94,,,,,43.7,-5.9,2.29
1987-08-21 19:24:39.989769152,1.13,,,,,43.7,-5.8,2.36
1987-08-23 20:02:04.783481728,3.13,,,,,43.7,-5.7,2.23
1987-08-26 20:09:14.185126592,2.59,,,,,43.7,-5.6,2.05
1987-08-27 19:41:07.786979072,2.07,,,,,43.7,-5.5,2.54
1987-08-29 20:16:21.749730688,1.55,,,,,43.7,-5.4,2.26
1987-09-01 20:24:16.745081216,1.82,,,,,43.7,-5.3,2.09
1987-09-04 20:30:27.780208256,3.85,,,,,43.7,-5.2,2.35
1987-09-06 21:07:19.893429952,2.05,,,,,43.7,-5.1,2.06
1987-09-10 20:45:59.163651648,3.76,,,,,43.7,-5.0,2.16
1987-09-11 12:10:52.617187200,2.94,,,,,43.7,-4.9,2.11
1987-09-13 18:28:37.392785920,4.91,,,,,43.7,-4.8,2.12
1987-09-14 20:22:32.537802432,2.49,,,,,43.7,-4.7,2.02
1987-09-16 21:00:50.409722880,3.13,,,,,43.7,-4.6,2.15
1987-09-17 15:18:45.752788992,0.58,,,,,43.7,-4.5,2.06
1987-09-19 13:01:17.811197888,2.08,,,,,43.7,-4.4,2.07
1987-09-20 12:32:23.034362176,1.26,,,,,43.7,-4.3,2.4
1987-09-25 13:16:22.211648448,1.83,,,,,43.7,-4.2,1.97
1987-10-04 13:37:27.927762624,1.41,,,,,43.7,-4.1,2.28
1987-10-06 22:20:33.252603072,5.39,,,,,43.7,-4.0,2.01
1987-10-09 14:21:22.673076352,4.04,,,,,43.7,-3.9,1.94
1987-10-10 13:49:53.296876928,2.01,,,,,43.7,-3.8,2.1
1987-10-11 23:02:52.143016448,2.49,,,,,43.7,-3.7,2.11
1987-10-12 14:29:04.009372992,5.3,,,,,43.7,-3.6,2.06
1987-10-13 13:59:11.927912000,4.17,,,,,43.7,-3.5,2.23
1987-10-15 15:20:14.966264576,2.01,,,,,43.7,-3.4,1.97
1987-10-16 14:06:10.571457856,4.54,,,,,43.7,-3.3,1.8
1987-10-18 16:26:44.966964416,3.69,,,,,43.7,-3.2,2.0
1987-10-19 14:13:23.169507392,2.63,,,,,43.7,-3.1,2.07
1987-10-21 15:26:25.431640448,2.27,,,,,43.7,-3.0,1.88
1987-10-23 15:26:32.180048000,2.56,,,,,43.7,-2.9,1.99
1987-10-24 14:58:08.605229504,2.03,,,,,43.7,-2.8,2.16
1987-10-26 15:33:17.171876992,3.72,,,,,43.7,-2.7,1.94
1987-10-27 15:05:10.093144448,3.39,,,,,43.7,-2.6,2.1
1987-10-29 15:41:42.380579456,5.83,,,,,43.7,-2.5,2.15
1987-10-30 15:11:56.119970944,3.19,,,,,43.7,-2.4,1.75
1987-11-02 15:19:16.698660736,2.13,,,,,43.7,-2.3,1.95
1987-11-05 15:26:17.203887104,1.47,,,,,43.7,-2.2,1.88
1987-11-10 00:45:44.601119680,2.35,,,,,43.7,-2.1,1.82
1987-11-12 01:21:18.873462208,6.01,,,,,43.7,-2.0,1.97
1987-11-12 16:46:47.314234944,6.88,,,,,43.7,-1.9,2.1
1987-11-13 16:17:49.342080256,5.8,,,,,43.7,-1.8,1.94
1987-11-16 16:24:37.124036032,3.43,,,,,43.7,-1.7,2.35
1987-11-28 03:03:25.419162880,1.14,,,,,43.7,-1.6,1.97
1987-11-29 02:34:33.343068992,1.63,,,,,43.7,-1.5,1.81
1987-12-01 03:10:58.963672768,2.52,,,,,43.7,-1.4,1.59
1987-12-02 02:41:01.671858368,1.97,,,,,43.8,-11.0,2.92
1987-12-02 18:07:07.982954112,3.51,,,,,43.8,-10.9,2.73
1987-12-04 03:18:11.428191936,3.11,,,,,43.8,-10.8,2.89
1987-12-05 02:49:24.452758848,2.41,,,,,43.8,-10.7,2.76
1987-12-05 19:12:00.221865280,2.96,,,,,43.8,-10.6,2.75
1987-12-06 17:44:26.860877696,1.46,,,,,43.8,-10.5,2.77
1987-12-08 02:57:18.579031360,2.37,,,,,43.8,-10.4,2.78
1987-12-08 18:39:10.766373376,2.41,,,,,43.8,-10.3,2.59
1987-12-10 03:32:31.760383104,2.31,,,,,43.8,-10.2,2.81
1987-12-10 19:52:50.852050560,1.29,,,,,43.8,-10.1,2.81
1987-12-11 18:57:36.892472704,2.77,,,,,43.8,-10.0,2.59
1987-12-13 03:39:39.606232896,3.04,,,,,43.8,-9.9,2.66
1987-12-14 03:10:57.331497984,0.98,,,,,43.8,-9.8,2.55
1987-12-15 04:16:10.332616704,3.23,,,,,43.8,-9.7,2.55
1987-12-16 03:46:35.255261376,2.63,,,,,43.8,-9.6,2.79
1987-12-18 04:23:28.803444544,4.3,,,,,43.8,-9.5,2.82
1987-12-19 03:53:49.121003072,2.78,,,,,43.8,-9.4,2.75
1987-12-19 19:19:52.676337792,3.51,,,,,43.8,-9.3,2.73
1987-12-20 18:50:01.276221184,2.35,,,,,43.8,-9.2,2.67
1987-12-22 04:01:50.038686848,3.77,,,,,43.8,-9.1,2.71
1987-12-22 19:26:57.998884096,2.48,,,,,43.8,-9.0,2.66
1987-12-24 02:04:23.041436672,2.93,,,,,43.8,-8.9,2.6
1987-12-25 04:10:04.297991040,4.93,,,,,43.8,-8.8,2.42
1987-12-26 03:38:43.521188224,1.03,,,,,43.8,-8.7,3.01
1987-12-27 04:45:17.604925184,5.77,,,,,43.8,-8.6,2.67
1987-12-28 04:16:31.637352320,3.22,,,,,43.8,-8.5,2.4
1987-12-29 03:45:51.805753088,2.36,,,,,43.8,-8.4,2.73
1987-12-30 04:52:32.137493632,4.58,,,,,43.8,-8.3,2.52
1987-12-30 21:47:25.249951680,3.77,,,,,43.8,-8.2,2.45
1988-01-01 05:28:52.209821120,4.73,,,,,43.8,-8.1,3.16
1988-01-02 04:59:18.849638272,4.51,,,,,43.8,-8.0,2.51
1988-01-04 05:36:18.400094272,6.02,,,,,43.8,-7.9,2.4
1988-01-05 05:06:22.816997888,5.87,,,,,43.8,-7.8,2.43
1988-01-05 20:32:34.455727808,4.17,,,,,43.8,-7.7,2.08
1988-01-07 05:43:38.538989888,4.68,,,,,43.8,-7.6,2.16
1988-01-08 05:14:38.124406080,2.86,,,,,43.8,-7.5,2.16
1988-01-08 21:48:57.337930752,4.42,,,,,43.8,-7.4,2.07
1988-01-10 05:50:49.444690752,5.08,,,,,43.8,-7.3,2.33
1988-01-11 05:22:20.980793920,5.45,,,,,43.8,-7.2,2.24
1988-01-12 00:41:00.636777728,2.07,,,,,43.8,-7.1,2.17
1988-01-13 05:57:54.107175040,5.3,,,,,43.8,-7.0,2.07
1988-01-13 22:42:25.685826176,5.98,,,,,43.8,-6.9,2.41
1988-01-14 22:26:15.565926336,1.88,,,,,43.8,-6.8,1.94
1988-01-16 06:05:05.848772288,2.98,,,,,43.8,-6.7,2.25
1988-01-16 21:30:06.325109952,2.0,,,,,43.8,-6.6,2.22
1988-01-17 22:16:07.987837376,3.18,,,,,43.8,-6.5,2.21
1988-01-19 06:11:59.057934464,3.92,,,,,43.8,-6.4,2.22
1988-01-19 21:37:17.587240000,4.17,,,,,43.8,-6.3,2.16
1988-01-21 02:58:30.281586304,5.23,,,,,43.8,-6.2,2.17
1988-01-22 06:19:07.908513152,5.36,,,,,43.8,-6.1,2.27
1988-01-22 21:45:17.726563456,4.21,,,,,43.8,-6.0,2.51
1988-01-24 06:56:19.274050368,4.16,,,,,43.8,-5.9,1.94
1988-01-25 06:27:53.402344192,4.4,,,,,43.8,-5.8,2.13
1988-01-26 05:56:49.996650944,2.17,,,,,43.8,-5.7,2.12
1988-01-27 07:03:29.831267840,2.77,,,,,43.8,-5.6,2.33
1988-01-27 22:28:30.476103552,2.18,,,,,43.8,-5.5,2.36
1988-01-28 21:58:55.868701440,2.97,,,,,43.8,-5.4,2.08
1988-01-30 22:35:40.259548288,7.51,,,,,43.8,-5.3,2.16
1988-01-31 22:06:08.064497088,4.62,,,,,43.8,-5.2,2.17
1988-02-02 22:42:46.633491392,8.15,,,,,43.8,-5.1,2.03
1988-02-04 07:54:18.748883712,5.15,,,,,43.8,-5.0,2.13
1988-02-05 22:49:39.218749696,2.72,,,,,43.8,-4.9,2.17
1988-02-08 22:58:06.390621568,6.81,,,,,43.8,-4.8,2.12
1988-02-12 07:09:36.696289024,0.73,,,,,43.8,-4.7,2.12
1988-02-14 02:43:56.105143104,4.18,,,,,43.8,-4.6,2.24
1988-02-15 07:16:55.453857472,1.63,,,,,43.8,-4.5,1.9
1988-02-17 00:20:52.240104000,3.35,,,,,43.8,-4.4,2.19
1988-02-18 07:24:02.574573568,1.65,,,,,43.8,-4.3,2.26
1988-02-19 23:55:34.483606528,2.25,,,,,43.8,-4.2,1.87
1988-02-28 08:52:28.488052032,1.54,,,,,43.8,-4.1,2.26
1988-02-29 08:22:19.966796096,6.66,,,,,43.8,-4.0,2.16
1988-03-02 05:38:59.358398336,2.62,,,,,43.8,-3.9,2.05
1988-03-03 08:29:35.600302272,1.92,,,,,43.8,-3.8,2.11
1988-03-05 03:24:37.358318016,2.16,,,,,43.8,-3.7,2.29
1988-03-06 08:36:43.883522240,1.76,,,,,43.8,-3.6,2.1
1988-03-07 09:43:34.588857920,2.34,,,,,43.8,-3.5,2.1
1988-03-10 09:50:19.155751296,2.22,,,,,43.8,-3.4,2.15
1988-03-12 10:27:01.881453760,1.8,,,,,43.8,-3.3,1.83
1988-03-13 09:57:24.507425792,1.43,,,,,43.8,-3.2,2.15
1988-03-15 10:34:23.183395136,4.01,,,,,43.8,-3.1,2.29
1988-03-17 09:34:58.827256576,1.96,,,,,43.8,-3.0,1.78
1988-03-19 07:13:34.881198976,3.98,,,,,43.8,-2.9,1.99
1988-03-20 09:42:14.891099008,0.93,,,,,43.8,-2.8,2.12
1988-03-22 05:54:11.337265600,2.65,,,,,43.8,-2.7,1.82
1988-03-23 09:49:21.764323136,2.77,,,,,43.8,-2.6,2.09
1988-03-25 10:27:23.388346560,5.73,,,,,43.8,-2.5,1.95
1988-03-27 11:02:47.808802688,2.92,,,,,43.8,-2.4,1.97
1988-03-29 11:39:38.313251264,2.58,,,,,43.8,-2.3,2.29
1988-03-30 11:09:45.350203392,4.06,,,,,43.8,-2.2,1.88
1988-04-01 11:47:09.033853888,1.68,,,,,43.8,-2.1,1.98
1988-04-02 11:17:43.500000064,1.21,,,,,43.8,-2.0,2.04
1988-04-04 11:54:16.288254336,2.56,,,,,43.8,-1.9,2.06
1988-04-06 02:50:18.030180672,1.81,,,,,43.8,-1.8,1.93
1988-04-09 03:21:08.619305088,1.48,,,,,43.8,-1.7,2.48
1988-04-10 19:22:37.184861952,1.69,,,,,43.8,-1.6,1.87
1988-04-12 12:45:00.560546944,1.48,,,,,43.8,-1.5,1.87
1988-04-13 13:08:53.740009216,1.07,,,,,43.8,-1.4,1.68
1988-04-15 12:52:21.723400064,1.98,,,,,43.9,-11.0,2.7
1988-04-16 17:45:54.239470208,2.33,,,,,43.9,-10.9,2.63
1988-04-18 12:59:47.756696448,3.31,,,,,43.9,-10.8,2.82
1988-04-19 17:34:19.621215744,2.16,,,,,43.9,-10.7,2.79
1988-04-21 15:43:00.010730240,2.18,,,,,43.9,-10.6,2.76
1988-04-22 12:38:35.395432576,2.12,,,,,43.9,-10.5,2.8
1988-04-23 12:07:35.261439872,1.53,,,,,43.9,-10.4,2.75
